"","GroundDiv","IndCom","Index","Time","rho","p","up","low"
"59","Hill_1","NDSI_spring","NDSI","spring",0.0476190476190476,0.9022,0.904761904761905,-0.728395061728395
"60","Hill_1","ADI_spring","ADI","spring",-0.0238095238095238,0.9696,0.851851851851852,-0.835616438356164
"61","Hill_1","AEI_spring","AEI","spring",0.0952380952380952,0.8436,0.925925925925926,-0.802469135802469
"62","Hill_1","H_spring","H","spring",-0.0952380952380952,0.851,0.835616438356164,-0.925925925925926
"63","Hill_1","M_spring","M","spring",0.214285714285714,0.5794,0.925925925925926,-0.620253164556962
"64","Hill_1","PCAI_spring","PCAI","spring",0.0714285714285714,0.8814,0.864864864864865,-0.794871794871795
"65","Hill_1","BIO_summer","BIO","summer",0.30952380952381,0.5008,0.851851851851852,-0.842105263157895
"66","Hill_1","ACI_summer","ACI","summer",-0.619047619047619,0.1342,0.234567901234568,-1
"67","Hill_1","NDSI_summer","NDSI","summer",0.333333333333333,0.4384,1,-0.6
"68","Hill_1","ADI_summer","ADI","summer",-0.0714285714285714,0.8492,0.772151898734177,-0.684210526315789
"69","Hill_1","AEI_summer","AEI","summer",0.166666666666667,0.6596,0.721518987341772,-0.615384615384616
"70","Hill_1","H_summer","H","summer",-0.119047619047619,0.7464,0.654320987654321,-0.643835616438356
"71","Hill_1","M_summer","M","summer",0.738095238095238,0.0344,1,0.113924050632911
"72","Hill_1","PCAI_summer","PCAI","summer",0.119047619047619,0.7448,0.848101265822785,-0.743589743589744
"73","Hill_1","BIO_morning","BIO","morning",0.333333333333333,0.4874,1,-0.842105263157895
"74","Hill_1","ACI_morning","ACI","morning",-0.547619047619048,0.1848,0.316455696202532,-1
"75","Hill_1","NDSI_morning","NDSI","morning",0.0238095238095238,0.963,1,-0.835616438356164
"76","Hill_1","ADI_morning","ADI","morning",-0.261904761904762,0.5028,0.578947368421053,-0.924050632911392
"77","Hill_1","AEI_morning","AEI","morning",0.333333333333333,0.4084,0.974683544303797,-0.544303797468354
"78","Hill_1","H_morning","H","morning",-0.261904761904762,0.552,0.615384615384616,-0.973684210526316
"79","Hill_1","M_morning","M","morning",0.142857142857143,0.7492,0.851851851851852,-0.746835443037975
"80","Hill_1","PCAI_morning","PCAI","morning",0.19047619047619,0.6656,0.917808219178082,-0.728395061728395
"81","Hill_1","BIO_evening","BIO","evening",0.714285714285714,0.0462,1,0.024390243902439
"82","Hill_1","ACI_evening","ACI","evening",-0.214285714285714,0.6274,0.772151898734177,-1
"83","Hill_1","NDSI_evening","NDSI","evening",0.238095238095238,0.5738,0.842105263157895,-0.645569620253164
"84","Hill_1","ADI_evening","ADI","evening",0.0952380952380952,0.833,0.822784810126582,-0.714285714285714
"85","Hill_1","AEI_evening","AEI","evening",0,0.9994,0.753424657534246,-0.79746835443038
"86","Hill_1","H_evening","H","evening",-0.0238095238095238,0.93,0.822784810126582,-0.923076923076923
"87","Hill_1","M_evening","M","evening",0.5,0.1924,1,-0.317073170731707
"88","Hill_1","PCAI_evening","PCAI","evening",0.0714285714285714,0.8598,0.90625,-0.810810810810811
"89","Hill_1","BIO_all","BIO","all",0.523809523809524,0.2016,1,-0.308641975308642
"90","Hill_1","ACI_all","ACI","all",-0.238095238095238,0.6278,0.696202531645569,-1
"91","Hill_1","NDSI_all","NDSI","all",0.0476190476190476,0.9252,0.89873417721519,-0.743589743589744
"92","Hill_1","ADI_all","ADI","all",-0.0714285714285714,0.8288,0.794871794871795,-0.904761904761905
"93","Hill_1","AEI_all","AEI","all",0.0714285714285714,0.8606,0.917808219178082,-0.780821917808219
"94","Hill_1","H_all","H","all",-0.0714285714285714,0.8352,0.743589743589744,-0.851851851851852
"95","Hill_1","M_all","M","all",0.476190476190476,0.2412,0.918918918918919,-0.424657534246575
"96","Hill_1","PCAI_all","PCAI","all",0.0714285714285714,0.8542,0.891891891891892,-0.772151898734177
"97","NMDS1","BIO_winter","BIO","winter",0.476190476190476,0.2022,0.972972972972973,-0.308641975308642
"98","NMDS1","ACI_winter","ACI","winter",0.523809523809524,0.2,1,-0.282051282051282
"99","NMDS1","NDSI_winter","NDSI","winter",0.285714285714286,0.5368,0.925925925925926,-0.746835443037975
"100","NMDS1","ADI_winter","ADI","winter",0.0714285714285714,0.8784,1,-0.923076923076923
"101","NMDS1","AEI_winter","AEI","winter",-0.0714285714285714,0.8974,0.917808219178082,-1
"102","NMDS1","H_winter","H","winter",-0.119047619047619,0.7926,0.925925925925926,-1
"103","NMDS1","M_winter","M","winter",0.19047619047619,0.709,0.923076923076923,-0.794871794871795
"104","NMDS1","PCAI_winter","PCAI","winter",-0.0714285714285714,0.8454,0.891891891891892,-1
"105","NMDS1","BIO_spring","BIO","spring",0.80952380952381,0.0172,1,0.289473684210526
"106","NMDS1","ACI_spring","ACI","spring",-0.238095238095238,0.5376,0.580246913580247,-0.924050632911392
"107","NMDS1","NDSI_spring","NDSI","spring",0,0.9892,0.924050632911392,-0.918918918918919
"108","NMDS1","ADI_spring","ADI","spring",-0.119047619047619,0.8196,0.925925925925926,-0.972602739726027
"109","NMDS1","AEI_spring","AEI","spring",0.238095238095238,0.6248,0.918918918918919,-0.835616438356164
"110","NMDS1","H_spring","H","spring",-0.238095238095238,0.5926,0.772151898734177,-0.923076923076923
"111","NMDS1","M_spring","M","spring",0.0952380952380952,0.8342,0.851851851851852,-1
"112","NMDS1","PCAI_spring","PCAI","spring",0.0952380952380952,0.8188,0.917808219178082,-1
"113","NMDS1","BIO_summer","BIO","summer",-0.0714285714285714,0.889,0.918918918918919,-0.96875
"114","NMDS1","ACI_summer","ACI","summer",-0.571428571428572,0.1498,0.265822784810127,-0.974683544303797
"115","NMDS1","NDSI_summer","NDSI","summer",0.0714285714285714,0.8818,0.923076923076923,-0.743589743589744
"116","NMDS1","ADI_summer","ADI","summer",0.119047619047619,0.7618,0.891891891891892,-0.8
"117","NMDS1","AEI_summer","AEI","summer",-0.166666666666667,0.7064,0.743589743589744,-0.96875
"118","NMDS1","H_summer","H","summer",0.261904761904762,0.5392,1,-0.615384615384616
"119","NMDS1","M_summer","M","summer",0.523809523809524,0.1648,0.925925925925926,-0.291139240506329
"120","NMDS1","PCAI_summer","PCAI","summer",0.0238095238095238,0.9268,0.923076923076923,-0.924050632911392
"121","NMDS1","BIO_morning","BIO","morning",0.238095238095238,0.6288,1,-0.615384615384616
"122","NMDS1","ACI_morning","ACI","morning",-0.5,0.1792,0.263157894736842,-0.923076923076923
"123","NMDS1","NDSI_morning","NDSI","morning",-0.166666666666667,0.7146,0.822784810126582,-1
"124","NMDS1","ADI_morning","ADI","morning",-0.214285714285714,0.6508,0.8,-0.925925925925926
"125","NMDS1","AEI_morning","AEI","morning",0.30952380952381,0.5052,0.925925925925926,-0.721518987341772
"126","NMDS1","H_morning","H","morning",-0.238095238095238,0.6144,0.835616438356164,-0.923076923076923
"127","NMDS1","M_morning","M","morning",0.0952380952380952,0.8508,0.904761904761905,-1
"128","NMDS1","PCAI_morning","PCAI","morning",0.142857142857143,0.7844,0.924050632911392,-0.924050632911392
"129","NMDS1","BIO_evening","BIO","evening",0.642857142857143,0.065,1,-0.0769230769230769
"130","NMDS1","ACI_evening","ACI","evening",0.0238095238095238,0.9516,0.842105263157895,-0.848101265822785
"131","NMDS1","NDSI_evening","NDSI","evening",0.30952380952381,0.5096,1,-0.736842105263158
"132","NMDS1","ADI_evening","ADI","evening",0.19047619047619,0.6854,1,-0.835616438356164
"133","NMDS1","AEI_evening","AEI","evening",-0.0238095238095238,0.965,0.848101265822785,-0.974683544303797
"134","NMDS1","H_evening","H","evening",-0.19047619047619,0.6908,0.846153846153846,-1
"135","NMDS1","M_evening","M","evening",0.690476190476191,0.0782,1,-0.0632911392405063
"136","NMDS1","PCAI_evening","PCAI","evening",0.0952380952380952,0.863,0.89873417721519,-1
"137","NMDS1","BIO_all","BIO","all",0.738095238095238,0.0704,1,-0.0769230769230769
"138","NMDS1","ACI_all","ACI","all",-0.166666666666667,0.6436,0.615384615384616,-0.848101265822785
"139","NMDS1","NDSI_all","NDSI","all",0,0.9866,0.925925925925926,-0.924050632911392
"140","NMDS1","ADI_all","ADI","all",-0.0952380952380952,0.8436,1,-0.875
"141","NMDS1","AEI_all","AEI","all",0.0952380952380952,0.8248,0.89873417721519,-1
"142","NMDS1","H_all","H","all",-0.0952380952380952,0.829,0.974683544303797,-0.917808219178082
"143","NMDS1","M_all","M","all",0.571428571428572,0.1828,1,-0.27027027027027
"144","NMDS1","PCAI_all","PCAI","all",0.0952380952380952,0.8502,0.89873417721519,-1
